1169,Fortnite,Battle Royale,646.1,42.0,PLAYING
1169,GTA V,Open World,509.0,43.3,PLAYING
1169,Marvel Rivals,Hero Shooter,259.7,55.4,COMPLETED
1170,Rocket League,Sports,254.4,58.7,COMPLETED
1170,Overwatch 2,Hero Shooter,6.2,22.4,ABANDONED
1170,Hollow Knight Silksong,Metroidvania,473.2,43.7,PLAYING
1170,Stardew Valley,Simulation,133.6,70.6,COMPLETED
1171,Minecraft,Sandbox,21.9,0.4,ABANDONED
1171,Counter-Strike 2,Tactical Shooter,32.9,11.5,ABANDONED
1171,Rocket League,Sports,171.3,97.2,COMPLETED
1172,League of Legends,MOBA,114.4,96.3,COMPLETED
1172,Helldivers 2,Coop Shooter,26.3,22.3,ABANDONED
1172,Minecraft,Sandbox,417.1,33.5,PLAYING
1172,Pokemon Legends Z-A,RPG,1.1,2.9,BACKLOG
1172,Hades II,Roguelike,26.8,6.3,ABANDONED
1174,Dead by Daylight,Horror,18.1,28.6,ABANDONED
1174,Fortnite,Battle Royale,376.8,37.0,PLAYING
1174,The Sims 4,Simulation,183.7,58.2,PLAYING
1174,Hades II,Roguelike,0.9,2.5,BACKLOG
1174,Valorant,Tactical Shooter,113.3,54.7,PLAYING
1175,Dead by Daylight,Horror,565.8,64.0,PLAYING
1175,Monster Hunter Wilds,Action RPG,526.6,47.9,PLAYING
1175,Elden Ring,Action RPG,10.7,89.0,PLAYING
1175,Cyberpunk 2077,Action RPG,140.1,56.3,COMPLETED
1175,GTA V,Open World,0.5,2.4,BACKLOG
1176,Rocket League,Sports,27.9,20.0,ABANDONED
1177,Valorant,Tactical Shooter,371.0,16.1,PLAYING
1178,Rocket League,Sports,237.3,53.0,COMPLETED
1178,Dead by Daylight,Horror,1.5,4.6,BACKLOG
1178,Overwatch 2,Hero Shooter,119.2,14.9,PLAYING
1178,Stardew Valley,Simulation,30.8,8.0,ABANDONED
1178,Baldurs Gate 3,RPG,128.9,93.2,COMPLETED
1179,The Sims 4,Simulation,209.8,66.0,COMPLETED
1179,Pokemon Legends Z-A,RPG,2.9,10.0,ABANDONED
1179,Counter-Strike 2,Tactical Shooter,236.8,86.7,COMPLETED
1179,Dead by Daylight,Horror,389.7,55.0,PLAYING
1180,Elden Ring,Action RPG,307.1,17.8,PLAYING
1180,Counter-Strike 2,Tactical Shooter,358.5,49.9,PLAYING
1180,Marvel Rivals,Hero Shooter,5.6,23.6,ABANDONED
1180,Roblox,Platform,220.6,91.2,PLAYING
1180,Hollow Knight Silksong,Metroidvania,514.8,82.4,PLAYING
1182,Rocket League,Sports,581.7,28.2,PLAYING
1182,Cyberpunk 2077,Action RPG,162.7,57.4,COMPLETED
1182,Helldivers 2,Coop Shooter,540.6,16.9,PLAYING
1182,Pokemon Legends Z-A,RPG,606.3,19.4,PLAYING
1182,Valorant,Tactical Shooter,71.1,81.6,COMPLETED
1184,Counter-Strike 2,Tactical Shooter,74.6,7.9,PLAYING
1184,Stardew Valley,Simulation,97.3,29.1,PLAYING
1184,Tekken 8,Fighting,123.9,69.0,COMPLETED
1184,GTA V,Open World,193.6,24.6,PLAYING
1184,Elden Ring,Action RPG,95.0,95.7,COMPLETED
1186,Tekken 8,Fighting,0.0,1.5,BACKLOG
1186,Fortnite,Battle Royale,425.3,71.3,PLAYING
1186,Hollow Knight Silksong,Metroidvania,319.9,78.4,PLAYING
1186,Baldurs Gate 3,RPG,1.2,3.9,BACKLOG
1186,Roblox,Platform,214.2,68.9,COMPLETED
1187,Baldurs Gate 3,RPG,0.2,2.9,BACKLOG
1187,Stardew Valley,Simulation,156.1,78.4,COMPLETED
1187,Overwatch 2,Hero Shooter,520.2,49.9,PLAYING
1187,Dead by Daylight,Horror,329.9,31.4,PLAYING
1188,Helldivers 2,Coop Shooter,554.6,45.8,PLAYING
1188,Pokemon Legends Z-A,RPG,55.1,88.2,PLAYING
1188,Hollow Knight Silksong,Metroidvania,1.1,1.5,BACKLOG
1188,Cyberpunk 2077,Action RPG,357.9,50.9,PLAYING
1188,Monster Hunter Wilds,Action RPG,584.9,7.2,PLAYING
1189,Roblox,Platform,204.9,90.3,COMPLETED
1189,Rocket League,Sports,94.5,50.0,COMPLETED
1190,Helldivers 2,Coop Shooter,254.9,48.7,COMPLETED
1190,The Sims 4,Simulation,141.2,68.3,COMPLETED
1190,Rocket League,Sports,20.3,19.2,ABANDONED
1190,Tekken 8,Fighting,43.1,56.0,COMPLETED
1190,Baldurs Gate 3,RPG,341.8,33.7,PLAYING
1191,Dota 2,MOBA,0.3,2.8,BACKLOG
1191,Cyberpunk 2077,Action RPG,0.2,4.3,BACKLOG
1192,GTA V,Open World,1.3,1.8,BACKLOG
1192,Rocket League,Sports,173.9,79.7,COMPLETED
1192,Overwatch 2,Hero Shooter,0.9,4.9,BACKLOG
1192,Fortnite,Battle Royale,158.6,66.0,COMPLETED
1192,Stardew Valley,Simulation,182.4,47.8,COMPLETED
1194,Hollow Knight Silksong,Metroidvania,501.9,58.0,PLAYING
1194,Monster Hunter Wilds,Action RPG,48.8,96.7,COMPLETED
1195,The Sims 4,Simulation,226.0,83.5,COMPLETED
1196,Baldurs Gate 3,RPG,287.9,22.7,PLAYING
1197,EA Sports FC 26,Sports,158.1,29.1,PLAYING
1197,The Sims 4,Simulation,253.4,96.9,COMPLETED
1197,Baldurs Gate 3,RPG,1.3,3.5,BACKLOG
1198,Hollow Knight Silksong,Metroidvania,55.9,71.0,COMPLETED
1198,Cyberpunk 2077,Action RPG,48.8,81.5,COMPLETED
1198,EA Sports FC 26,Sports,657.9,74.1,PLAYING
1199,League of Legends,MOBA,4.9,12.2,ABANDONED
1199,Street Fighter 6,Fighting,15.8,13.4,ABANDONED
1200,Hades II,Roguelike,465.4,28.2,PLAYING
1200,League of Legends,MOBA,19.3,56.3,COMPLETED
1200,EA Sports FC 26,Sports,679.3,80.0,PLAYING
1200,Tekken 8,Fighting,373.5,49.1,PLAYING
1200,Stardew Valley,Simulation,1.1,3.0,BACKLOG
1202,EA Sports FC 26,Sports,222.1,13.0,PLAYING
1202,GTA V,Open World,1.0,0.4,BACKLOG
1202,The Sims 4,Simulation,236.4,83.4,COMPLETED
1202,Tekken 8,Fighting,11.3,8.2,ABANDONED
1203,Roblox,Platform,4.9,29.1,ABANDONED
1203,Monster Hunter Wilds,Action RPG,525.5,38.1,PLAYING
1203,Stardew Valley,Simulation,140.1,55.3,COMPLETED
1203,EA Sports FC 26,Sports,17.4,13.0,ABANDONED
1203,Minecraft,Sandbox,1.3,1.0,BACKLOG
1204,Hollow Knight Silksong,Metroidvania,154.1,61.4,COMPLETED
1205,Marvel Rivals,Hero Shooter,293.4,43.1,PLAYING
1205,EA Sports FC 26,Sports,1.5,1.6,BACKLOG
1205,Dead by Daylight,Horror,172.6,96.6,COMPLETED
1206,EA Sports FC 26,Sports,34.3,57.7,PLAYING
1206,Cyberpunk 2077,Action RPG,401.7,46.4,PLAYING
1206,Street Fighter 6,Fighting,0.3,2.1,BACKLOG
1208,League of Legends,MOBA,415.5,31.7,PLAYING
1208,Hollow Knight Silksong,Metroidvania,0.6,3.1,BACKLOG
1208,Dota 2,MOBA,172.5,70.9,COMPLETED
1208,Cyberpunk 2077,Action RPG,0.8,4.7,BACKLOG
1210,Fortnite,Battle Royale,30.4,8.6,PLAYING
1210,Dead by Daylight,Horror,417.4,86.9,PLAYING
1210,Monster Hunter Wilds,Action RPG,204.9,60.3,PLAYING
1211,Roblox,Platform,697.2,16.4,PLAYING
1211,Dota 2,MOBA,105.3,28.8,PLAYING
1212,Baldurs Gate 3,RPG,181.2,11.6,PLAYING
1212,Overwatch 2,Hero Shooter,0.4,2.4,BACKLOG
1212,Tekken 8,Fighting,686.5,39.7,PLAYING
1213,Elden Ring,Action RPG,43.0,61.8,COMPLETED
1214,Marvel Rivals,Hero Shooter,0.9,3.8,BACKLOG
1214,Dota 2,MOBA,1.0,1.1,BACKLOG
1216,League of Legends,MOBA,18.1,24.0,ABANDONED
1216,Hollow Knight Silksong,Metroidvania,184.0,29.9,PLAYING
1216,Pokemon Legends Z-A,RPG,41.9,77.1,COMPLETED
1216,Dead by Daylight,Horror,343.2,59.6,PLAYING
1219,League of Legends,MOBA,176.3,59.9,COMPLETED
1219,Minecraft,Sandbox,257.2,70.2,COMPLETED
1220,Hollow Knight Silksong,Metroidvania,0.7,3.4,BACKLOG
1220,Hades II,Roguelike,29.8,18.2,ABANDONED
1220,Rocket League,Sports,231.2,78.9,COMPLETED
1220,Street Fighter 6,Fighting,1.1,2.6,BACKLOG
1221,Counter-Strike 2,Tactical Shooter,1.1,1.7,BACKLOG
1221,Rocket League,Sports,99.8,60.1,COMPLETED
1221,Hollow Knight Silksong,Metroidvania,609.6,50.2,PLAYING
1221,Hades II,Roguelike,671.0,65.7,PLAYING
1222,Hollow Knight Silksong,Metroidvania,47.6,93.3,COMPLETED
1222,Rocket League,Sports,4.0,21.7,ABANDONED
1223,Hades II,Roguelike,19.9,31.6,PLAYING
1223,Tekken 8,Fighting,228.6,26.9,PLAYING
1223,Dead by Daylight,Horror,100.7,56.1,PLAYING
1223,Baldurs Gate 3,RPG,519.8,36.5,PLAYING
1224,Baldurs Gate 3,RPG,283.3,15.3,PLAYING
1224,Overwatch 2,Hero Shooter,1.4,2.5,BACKLOG
1224,Hades II,Roguelike,0.9,3.8,BACKLOG
1225,Valorant,Tactical Shooter,31.8,36.7,PLAYING
1226,Hollow Knight Silksong,Metroidvania,493.4,67.4,PLAYING
1226,Roblox,Platform,33.7,2.1,ABANDONED
1226,Rocket League,Sports,634.6,24.9,PLAYING
1226,Helldivers 2,Coop Shooter,120.4,62.9,COMPLETED
1226,Valorant,Tactical Shooter,1.0,0.9,BACKLOG
1227,Dota 2,MOBA,11.7,2.1,ABANDONED
1227,Fortnite,Battle Royale,184.6,67.5,PLAYING
1227,Counter-Strike 2,Tactical Shooter,0.5,4.5,BACKLOG
1227,Hades II,Roguelike,52.9,93.6,PLAYING
1228,Baldurs Gate 3,RPG,257.6,54.0,COMPLETED
1228,Cyberpunk 2077,Action RPG,425.2,26.2,PLAYING
1228,Minecraft,Sandbox,123.4,64.4,COMPLETED
1228,The Sims 4,Simulation,13.8,16.0,ABANDONED
1228,Dead by Daylight,Horror,335.9,71.4,PLAYING
1229,Helldivers 2,Coop Shooter,1.1,1.7,BACKLOG
1229,Elden Ring,Action RPG,188.6,61.9,COMPLETED
1229,The Sims 4,Simulation,573.3,68.1,PLAYING
1229,Roblox,Platform,377.0,93.5,PLAYING
1229,Dead by Daylight,Horror,1.3,2.3,BACKLOG
1230,League of Legends,MOBA,186.3,78.9,COMPLETED
1230,Roblox,Platform,142.9,94.5,COMPLETED
1231,Baldurs Gate 3,RPG,674.8,60.7,PLAYING
1231,Valorant,Tactical Shooter,614.2,17.1,PLAYING
1233,Marvel Rivals,Hero Shooter,582.4,53.7,PLAYING
1233,Tekken 8,Fighting,1.4,4.2,BACKLOG
1234,The Sims 4,Simulation,0.3,2.6,BACKLOG
1234,Hollow Knight Silksong,Metroidvania,390.2,46.5,PLAYING
1234,Overwatch 2,Hero Shooter,140.1,51.9,COMPLETED
1234,Hades II,Roguelike,1.1,1.8,BACKLOG
1235,Tekken 8,Fighting,453.4,72.2,PLAYING
1235,Helldivers 2,Coop Shooter,29.4,96.2,COMPLETED
1235,Dead by Daylight,Horror,156.7,74.6,COMPLETED
1235,Dota 2,MOBA,0.4,2.5,BACKLOG
1235,Baldurs Gate 3,RPG,0.1,1.2,BACKLOG
1236,Elden Ring,Action RPG,164.6,49.6,COMPLETED
1236,Valorant,Tactical Shooter,629.1,12.9,PLAYING
1236,Roblox,Platform,0.3,3.4,BACKLOG
1236,GTA V,Open World,557.1,36.6,PLAYING
1237,Fortnite,Battle Royale,49.9,59.3,COMPLETED
1237,Hades II,Roguelike,8.0,14.2,ABANDONED
1238,Helldivers 2,Coop Shooter,1.1,3.2,BACKLOG
1238,Marvel Rivals,Hero Shooter,585.4,14.1,PLAYING
1239,EA Sports FC 26,Sports,0.4,4.6,BACKLOG
1239,Pokemon Legends Z-A,RPG,118.4,71.0,COMPLETED
1239,Dota 2,MOBA,139.1,42.4,PLAYING
1240,Counter-Strike 2,Tactical Shooter,195.0,81.1,COMPLETED
1240,Baldurs Gate 3,RPG,303.6,29.3,PLAYING
1240,Minecraft,Sandbox,0.0,4.6,BACKLOG
1241,Street Fighter 6,Fighting,0.9,0.8,BACKLOG
1242,Street Fighter 6,Fighting,273.9,74.3,PLAYING
1244,Tekken 8,Fighting,526.5,46.3,PLAYING
1244,Fortnite,Battle Royale,254.0,66.7,COMPLETED
1244,Hades II,Roguelike,134.4,99.7,COMPLETED
1244,The Sims 4,Simulation,497.0,21.8,PLAYING
1245,Valorant,Tactical Shooter,10.6,17.8,ABANDONED
1245,GTA V,Open World,46.4,61.5,PLAYING
1245,The Sims 4,Simulation,1.0,4.8,BACKLOG
1245,Stardew Valley,Simulation,581.5,46.3,PLAYING
1245,Elden Ring,Action RPG,270.2,92.0,PLAYING
1247,Monster Hunter Wilds,Action RPG,26.2,8.2,ABANDONED
1247,Valorant,Tactical Shooter,4.8,19.8,ABANDONED
1248,Marvel Rivals,Hero Shooter,32.8,22.1,PLAYING
1248,Hollow Knight Silksong,Metroidvania,236.7,62.1,COMPLETED
1248,Rocket League,Sports,357.7,27.5,PLAYING
1248,Tekken 8,Fighting,90.2,81.7,PLAYING
1248,Pokemon Legends Z-A,RPG,225.6,48.3,COMPLETED
1249,Minecraft,Sandbox,252.5,39.3,PLAYING
1250,The Sims 4,Simulation,4.9,19.3,ABANDONED
1250,Overwatch 2,Hero Shooter,465.8,57.9,PLAYING
1250,Baldurs Gate 3,RPG,64.9,80.4,COMPLETED
1250,Fortnite,Battle Royale,0.4,3.1,BACKLOG
1250,GTA V,Open World,135.8,50.0,COMPLETED
1252,Baldurs Gate 3,RPG,1.1,4.5,BACKLOG
1252,Stardew Valley,Simulation,246.4,62.6,COMPLETED
1252,Tekken 8,Fighting,25.5,27.2,ABANDONED
1252,Fortnite,Battle Royale,0.6,1.4,BACKLOG
1252,Helldivers 2,Coop Shooter,217.5,77.7,COMPLETED
1253,Minecraft,Sandbox,23.8,7.7,ABANDONED
1253,Hollow Knight Silksong,Metroidvania,695.9,84.5,PLAYING
1255,League of Legends,MOBA,694.9,58.5,PLAYING
1255,Fortnite,Battle Royale,30.5,12.7,ABANDONED
1256,The Sims 4,Simulation,30.4,4.9,ABANDONED
1256,Hollow Knight Silksong,Metroidvania,30.2,20.2,ABANDONED
1256,Baldurs Gate 3,RPG,628.6,72.8,PLAYING
1256,Elden Ring,Action RPG,13.1,2.8,ABANDONED
1256,Minecraft,Sandbox,113.9,76.7,COMPLETED
1257,GTA V,Open World,128.5,88.5,PLAYING
1257,Dota 2,MOBA,479.1,49.6,PLAYING
1257,Cyberpunk 2077,Action RPG,0.6,2.8,BACKLOG
1257,Marvel Rivals,Hero Shooter,360.1,19.0,PLAYING
1258,Dota 2,MOBA,202.8,57.7,PLAYING
1259,Overwatch 2,Hero Shooter,0.0,2.0,BACKLOG
1259,Stardew Valley,Simulation,1.0,1.6,BACKLOG
1260,Dead by Daylight,Horror,81.0,54.4,PLAYING
1260,Tekken 8,Fighting,529.0,24.7,PLAYING
1260,EA Sports FC 26,Sports,8.4,3.1,ABANDONED
1260,Overwatch 2,Hero Shooter,1.1,4.8,BACKLOG
1260,Fortnite,Battle Royale,596.6,64.1,PLAYING
1261,EA Sports FC 26,Sports,3.1,15.3,ABANDONED
1261,Monster Hunter Wilds,Action RPG,29.8,58.8,COMPLETED
1261,GTA V,Open World,579.6,36.1,PLAYING
1262,Fortnite,Battle Royale,204.7,48.8,COMPLETED
1262,GTA V,Open World,573.8,91.4,PLAYING
1263,Overwatch 2,Hero Shooter,0.7,3.6,BACKLOG
1263,Marvel Rivals,Hero Shooter,105.8,74.3,COMPLETED
1264,Roblox,Platform,243.0,15.9,PLAYING
1264,Counter-Strike 2,Tactical Shooter,10.0,66.2,PLAYING
1264,Hollow Knight Silksong,Metroidvania,124.0,58.5,PLAYING
1264,Tekken 8,Fighting,152.5,76.1,PLAYING
1265,League of Legends,MOBA,333.4,50.5,PLAYING
1266,League of Legends,MOBA,141.3,84.0,COMPLETED
1268,Valorant,Tactical Shooter,145.9,49.3,PLAYING
1268,Tekken 8,Fighting,227.5,89.4,PLAYING
1268,Rocket League,Sports,163.3,72.0,PLAYING
1268,Fortnite,Battle Royale,0.1,1.4,BACKLOG
1268,Minecraft,Sandbox,173.0,53.3,COMPLETED
1269,Helldivers 2,Coop Shooter,19.1,6.3,ABANDONED
1269,Stardew Valley,Simulation,16.2,10.4,ABANDONED
1269,The Sims 4,Simulation,573.2,75.8,PLAYING
1269,Elden Ring,Action RPG,1.2,0.9,BACKLOG
1270,Hollow Knight Silksong,Metroidvania,2.8,22.3,ABANDONED
1270,Cyberpunk 2077,Action RPG,316.3,21.6,PLAYING
1270,Fortnite,Battle Royale,22.2,27.8,ABANDONED
1272,Tekken 8,Fighting,0.3,0.4,BACKLOG
1272,GTA V,Open World,0.0,4.5,BACKLOG
1272,Stardew Valley,Simulation,459.0,59.6,PLAYING
1272,Pokemon Legends Z-A,RPG,152.4,52.1,COMPLETED
1273,Baldurs Gate 3,RPG,40.1,55.3,COMPLETED
1273,Street Fighter 6,Fighting,0.1,1.6,BACKLOG
1273,Dota 2,MOBA,63.7,93.5,PLAYING
1273,Counter-Strike 2,Tactical Shooter,176.2,45.5,COMPLETED
1273,Rocket League,Sports,23.3,1.9,ABANDONED
1274,Tekken 8,Fighting,31.3,33.7,PLAYING
1274,Fortnite,Battle Royale,14.6,20.2,ABANDONED
1274,Baldurs Gate 3,RPG,1.5,2.4,BACKLOG
1274,EA Sports FC 26,Sports,1.4,2.5,BACKLOG
1276,Helldivers 2,Coop Shooter,657.2,68.3,PLAYING
1276,Fortnite,Battle Royale,160.7,73.1,COMPLETED
1276,Stardew Valley,Simulation,19.9,14.9,ABANDONED
1278,Baldurs Gate 3,RPG,0.9,4.2,BACKLOG
1278,Fortnite,Battle Royale,1.4,0.5,BACKLOG
1278,Stardew Valley,Simulation,154.3,60.4,COMPLETED
1278,League of Legends,MOBA,0.9,0.2,BACKLOG
1278,Valorant,Tactical Shooter,522.1,38.6,PLAYING
1281,Minecraft,Sandbox,22.4,2.7,ABANDONED
1281,Cyberpunk 2077,Action RPG,1.5,4.7,BACKLOG
1281,The Sims 4,Simulation,132.5,66.5,PLAYING
1281,Hollow Knight Silksong,Metroidvania,480.0,21.6,PLAYING
1281,Monster Hunter Wilds,Action RPG,1.7,2.9,ABANDONED
1282,Dota 2,MOBA,551.1,82.4,PLAYING
1283,Pokemon Legends Z-A,RPG,0.6,0.7,BACKLOG
1283,Elden Ring,Action RPG,121.7,51.8,COMPLETED
1283,League of Legends,MOBA,56.9,52.0,COMPLETED
1283,Roblox,Platform,0.5,1.8,BACKLOG
1283,Valorant,Tactical Shooter,41.2,47.5,COMPLETED
1286,Cyberpunk 2077,Action RPG,133.9,26.4,PLAYING
1286,Street Fighter 6,Fighting,0.3,0.3,BACKLOG
1286,Monster Hunter Wilds,Action RPG,360.1,30.7,PLAYING
1286,Overwatch 2,Hero Shooter,0.8,2.1,BACKLOG
1288,Hades II,Roguelike,229.6,38.5,PLAYING
1288,Cyberpunk 2077,Action RPG,67.7,63.4,PLAYING
1288,Dota 2,MOBA,62.8,34.9,PLAYING
1289,Overwatch 2,Hero Shooter,31.3,75.9,COMPLETED
1290,Rocket League,Sports,236.0,98.3,COMPLETED
1290,GTA V,Open World,115.6,85.5,COMPLETED
1290,Valorant,Tactical Shooter,16.5,21.9,ABANDONED
1290,Helldivers 2,Coop Shooter,41.9,77.2,COMPLETED
1290,Marvel Rivals,Hero Shooter,17.7,16.0,ABANDONED
1291,Street Fighter 6,Fighting,514.3,68.8,PLAYING
1291,Helldivers 2,Coop Shooter,38.8,50.3,PLAYING
1291,Valorant,Tactical Shooter,39.0,80.7,COMPLETED
1291,Minecraft,Sandbox,0.5,1.1,BACKLOG
1291,Stardew Valley,Simulation,4.7,10.5,ABANDONED
1292,Dota 2,MOBA,0.8,4.7,BACKLOG
1292,Stardew Valley,Simulation,210.1,76.0,COMPLETED
1292,Helldivers 2,Coop Shooter,1.3,0.0,BACKLOG
1294,Valorant,Tactical Shooter,14.5,22.4,ABANDONED
1294,Dead by Daylight,Horror,0.5,4.2,BACKLOG
1294,GTA V,Open World,397.5,16.4,PLAYING
1294,Rocket League,Sports,646.4,40.1,PLAYING
1295,League of Legends,MOBA,0.7,4.7,BACKLOG
1295,Counter-Strike 2,Tactical Shooter,1.1,3.6,BACKLOG
1295,Street Fighter 6,Fighting,352.0,93.6,PLAYING
1295,Rocket League,Sports,227.7,57.9,COMPLETED
1295,Hollow Knight Silksong,Metroidvania,115.5,74.6,COMPLETED
1296,Hollow Knight Silksong,Metroidvania,234.1,76.1,COMPLETED
1296,Dead by Daylight,Horror,141.3,66.9,COMPLETED
1296,Fortnite,Battle Royale,1.3,4.1,BACKLOG
1297,Pokemon Legends Z-A,RPG,464.5,7.1,PLAYING
1297,Cyberpunk 2077,Action RPG,12.2,11.8,ABANDONED
1297,Dead by Daylight,Horror,0.0,0.6,BACKLOG
1298,Helldivers 2,Coop Shooter,468.8,59.8,PLAYING
1298,Valorant,Tactical Shooter,0.1,3.6,BACKLOG
1298,Fortnite,Battle Royale,154.5,10.5,PLAYING
1298,Pokemon Legends Z-A,RPG,423.3,49.1,PLAYING
1299,EA Sports FC 26,Sports,491.6,54.7,PLAYING
1299,Stardew Valley,Simulation,247.3,55.9,COMPLETED
1299,Hollow Knight Silksong,Metroidvania,1.2,2.5,BACKLOG
1299,Street Fighter 6,Fighting,249.8,86.9,COMPLETED
1300,Minecraft,Sandbox,120.8,84.6,COMPLETED
1300,GTA V,Open World,1.2,2.2,BACKLOG
1300,Cyberpunk 2077,Action RPG,0.1,0.7,BACKLOG
1300,Elden Ring,Action RPG,432.1,50.0,PLAYING
1301,Fortnite,Battle Royale,668.2,24.0,PLAYING
1301,Tekken 8,Fighting,227.3,82.3,COMPLETED
1301,Minecraft,Sandbox,679.1,6.2,PLAYING
1301,Marvel Rivals,Hero Shooter,520.1,65.4,PLAYING
1302,Roblox,Platform,129.0,74.8,COMPLETED
1302,Valorant,Tactical Shooter,107.2,93.2,PLAYING
1302,Monster Hunter Wilds,Action RPG,613.0,46.4,PLAYING
1305,Roblox,Platform,348.3,33.7,PLAYING
1305,Valorant,Tactical Shooter,19.4,2.9,ABANDONED
1306,Street Fighter 6,Fighting,565.9,18.0,PLAYING
1306,Helldivers 2,Coop Shooter,267.1,28.3,PLAYING
1306,Baldurs Gate 3,RPG,135.2,9.6,PLAYING
1306,League of Legends,MOBA,467.1,36.4,PLAYING
1306,Minecraft,Sandbox,176.7,70.2,COMPLETED
1308,GTA V,Open World,96.3,15.4,PLAYING
1308,Valorant,Tactical Shooter,0.7,3.4,BACKLOG
1309,Hades II,Roguelike,0.6,4.5,BACKLOG
1310,Marvel Rivals,Hero Shooter,123.9,41.4,PLAYING
1312,Dota 2,MOBA,669.0,25.0,PLAYING
1312,Cyberpunk 2077,Action RPG,1.3,0.7,BACKLOG
1312,Elden Ring,Action RPG,218.8,80.4,COMPLETED
1312,Baldurs Gate 3,RPG,241.0,59.4,PLAYING
1314,Dota 2,MOBA,40.6,65.4,COMPLETED
1314,Valorant,Tactical Shooter,126.6,51.6,COMPLETED
1314,Counter-Strike 2,Tactical Shooter,278.4,73.9,PLAYING
1314,Hades II,Roguelike,229.7,97.3,COMPLETED
1314,Overwatch 2,Hero Shooter,0.0,3.3,BACKLOG
1315,Roblox,Platform,1.5,2.8,BACKLOG
1316,Overwatch 2,Hero Shooter,198.9,84.8,PLAYING
1316,The Sims 4,Simulation,427.8,37.0,PLAYING
1316,Hades II,Roguelike,1.4,0.0,BACKLOG
1316,Roblox,Platform,2.6,8.0,ABANDONED
1316,Rocket League,Sports,0.6,2.4,BACKLOG
1317,Monster Hunter Wilds,Action RPG,182.0,63.5,PLAYING
1317,The Sims 4,Simulation,0.9,4.2,BACKLOG
1317,League of Legends,MOBA,126.4,85.1,COMPLETED
1317,Baldurs Gate 3,RPG,218.1,51.9,COMPLETED
1317,Marvel Rivals,Hero Shooter,232.0,68.6,COMPLETED
1321,Hades II,Roguelike,17.0,29.3,ABANDONED
1322,Overwatch 2,Hero Shooter,163.6,58.6,PLAYING
1322,Hollow Knight Silksong,Metroidvania,0.6,1.5,BACKLOG
1322,EA Sports FC 26,Sports,29.3,1.6,ABANDONED
1322,Street Fighter 6,Fighting,482.3,74.8,PLAYING
1323,Roblox,Platform,0.0,1.5,BACKLOG
1324,The Sims 4,Simulation,77.2,42.1,PLAYING
1325,Overwatch 2,Hero Shooter,3.8,12.2,ABANDONED
1326,Hollow Knight Silksong,Metroidvania,128.8,69.7,PLAYING
1326,Street Fighter 6,Fighting,106.0,45.4,COMPLETED
1327,Fortnite,Battle Royale,154.9,46.0,COMPLETED
1328,Rocket League,Sports,0.0,2.8,BACKLOG
1328,Minecraft,Sandbox,277.7,35.6,PLAYING
1328,League of Legends,MOBA,33.5,6.3,ABANDONED
1328,Stardew Valley,Simulation,119.0,9.2,PLAYING
1329,Helldivers 2,Coop Shooter,0.6,4.6,BACKLOG
1329,Marvel Rivals,Hero Shooter,175.7,58.5,PLAYING
1329,Hades II,Roguelike,112.6,99.9,COMPLETED
1329,Overwatch 2,Hero Shooter,121.6,82.0,COMPLETED
1329,Baldurs Gate 3,RPG,35.5,67.3,COMPLETED
1330,Counter-Strike 2,Tactical Shooter,697.7,85.0,PLAYING
1330,Pokemon Legends Z-A,RPG,120.9,79.9,COMPLETED
1330,League of Legends,MOBA,257.1,71.2,COMPLETED
1330,GTA V,Open World,636.0,58.8,PLAYING
1330,Marvel Rivals,Hero Shooter,42.4,75.6,COMPLETED
1331,Pokemon Legends Z-A,RPG,246.7,75.1,COMPLETED
1331,Street Fighter 6,Fighting,249.6,94.0,PLAYING
1332,Counter-Strike 2,Tactical Shooter,234.7,42.0,PLAYING
1332,Helldivers 2,Coop Shooter,108.2,67.4,COMPLETED
1332,Elden Ring,Action RPG,239.1,77.9,PLAYING
1332,Hollow Knight Silksong,Metroidvania,1.0,2.6,BACKLOG
1333,Pokemon Legends Z-A,RPG,5.9,0.1,ABANDONED
1335,Baldurs Gate 3,RPG,587.9,7.6,PLAYING
1335,Elden Ring,Action RPG,0.4,4.7,BACKLOG
1335,Dead by Daylight,Horror,495.7,61.6,PLAYING
1337,Hades II,Roguelike,57.5,29.7,PLAYING
1337,Dota 2,MOBA,637.2,54.9,PLAYING
1337,Helldivers 2,Coop Shooter,569.5,85.3,PLAYING
1337,The Sims 4,Simulation,440.9,77.1,PLAYING
1337,Street Fighter 6,Fighting,150.1,72.1,COMPLETED
1338,Overwatch 2,Hero Shooter,595.9,18.5,PLAYING
1338,League of Legends,MOBA,1.1,1.9,BACKLOG
1338,Baldurs Gate 3,RPG,134.3,32.5,PLAYING
1338,Rocket League,Sports,1.2,4.8,BACKLOG
1339,Minecraft,Sandbox,114.8,53.7,COMPLETED
1339,Pokemon Legends Z-A,RPG,269.9,82.6,PLAYING
1339,Marvel Rivals,Hero Shooter,416.6,77.1,PLAYING
1339,Tekken 8,Fighting,104.8,55.6,COMPLETED
1340,League of Legends,MOBA,18.9,13.3,ABANDONED
1340,Hades II,Roguelike,362.8,40.6,PLAYING
1340,The Sims 4,Simulation,11.4,49.1,PLAYING
1340,Rocket League,Sports,0.9,2.3,BACKLOG
1340,Stardew Valley,Simulation,362.8,25.0,PLAYING
1341,Dota 2,MOBA,554.2,62.0,PLAYING
1341,GTA V,Open World,265.2,43.5,PLAYING
